                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.73368,                0.88639,                 1.2468,                0.79799,                0.80746,                0.84705,                0.67096,                0.77743,                0.69032,                 1.4708,               0.008578,               0.008578,               0.008578
                    161,                 0.7367,                0.88103,                 1.2505,                0.79831,                0.80589,                0.84705,                0.67071,                0.77757,                0.69004,                 1.4707,               0.008569,               0.008569,               0.008569
                    162,                0.74016,                0.88831,                  1.252,                0.79792,                0.80501,                0.84706,                0.67012,                0.77732,                0.69012,                 1.4703,                0.00856,                0.00856,                0.00856
                    163,                0.73501,                 0.8863,                 1.2398,                0.78993,                0.81039,                0.84713,                0.67035,                0.77748,                0.68974,                 1.4705,               0.008551,               0.008551,               0.008551
                    164,                0.73101,                0.87477,                  1.242,                0.78543,                0.81579,                0.84685,                0.67045,                0.77729,                0.68944,                 1.4704,               0.008542,               0.008542,               0.008542
                    165,                0.73456,                0.88503,                 1.2476,                0.78523,                0.81501,                0.84665,                0.67061,                0.77721,                0.68931,                 1.4701,               0.008533,               0.008533,               0.008533
                    166,                0.73392,                0.87227,                 1.2465,                0.78521,                0.81407,                0.84682,                 0.6705,                0.77719,                0.68905,                 1.4702,               0.008524,               0.008524,               0.008524
                    167,                0.73023,                0.86684,                 1.2419,                0.78867,                0.81212,                  0.847,                0.67074,                0.77722,                0.68902,                 1.4703,               0.008515,               0.008515,               0.008515
                    168,                0.73439,                0.87944,                 1.2469,                0.78777,                0.81235,                0.84711,                0.67059,                 0.7773,                0.68857,                 1.4705,               0.008506,               0.008506,               0.008506
                    169,                0.72833,                0.86833,                  1.238,                 0.7888,                0.81125,                  0.847,                0.67096,                 0.7771,                0.68817,                 1.4703,               0.008497,               0.008497,               0.008497
                    170,                0.73194,                0.86379,                 1.2433,                 0.7908,                0.81046,                0.84687,                0.67092,                 0.7768,                0.68838,                 1.4699,               0.008488,               0.008488,               0.008488
                    171,                0.73268,                0.86175,                 1.2448,                0.79201,                0.80952,                0.84693,                0.67094,                0.77664,                0.68834,                 1.4696,               0.008479,               0.008479,               0.008479
                    172,                0.71979,                0.85806,                 1.2316,                 0.7938,                0.80865,                0.84709,                0.67117,                0.77653,                0.68799,                 1.4696,                0.00847,                0.00847,                0.00847
                    173,                0.69004,                0.77409,                  1.214,                0.79413,                0.80823,                0.84697,                0.67111,                0.77648,                0.68825,                 1.4695,               0.008461,               0.008461,               0.008461
                    174,                0.70535,                0.80918,                 1.2216,                 0.7924,                0.81033,                0.84704,                0.67138,                0.77634,                0.68862,                 1.4696,               0.008452,               0.008452,               0.008452
                    175,                0.70712,                0.83625,                 1.2307,                0.79021,                0.81134,                0.84692,                0.67102,                0.77638,                 0.6888,                 1.4698,               0.008443,               0.008443,               0.008443
                    176,                0.70477,                0.82923,                 1.2264,                0.78926,                0.81167,                0.84681,                0.67044,                 0.7765,                0.68899,                 1.4699,               0.008434,               0.008434,               0.008434
                    177,                0.71516,                0.82976,                 1.2328,                   0.79,                0.81214,                0.84709,                0.67114,                0.77661,                0.68884,                   1.47,               0.008425,               0.008425,               0.008425
                    178,                0.70776,                0.84074,                 1.2284,                0.79142,                0.81096,                0.84698,                0.67118,                0.77661,                0.68905,                   1.47,               0.008416,               0.008416,               0.008416
                    179,                0.71345,                0.83035,                 1.2325,                0.79272,                0.80982,                0.84694,                0.67054,                0.77677,                0.68928,                 1.4703,               0.008407,               0.008407,               0.008407
                    180,                0.71801,                0.84133,                 1.2346,                0.79356,                0.81019,                0.84683,                0.67065,                0.77678,                0.68891,                 1.4705,               0.008398,               0.008398,               0.008398
                    181,                0.71271,                0.85275,                  1.233,                0.79422,                0.81019,                0.84675,                0.67066,                0.77681,                0.68892,                 1.4706,               0.008389,               0.008389,               0.008389
                    182,                0.71517,                0.85008,                 1.2336,                0.78857,                0.81238,                0.84663,                0.67027,                0.77698,                0.68861,                 1.4707,                0.00838,                0.00838,                0.00838
                    183,                0.71734,                0.85279,                 1.2344,                0.78862,                0.81314,                0.84676,                0.67073,                0.77703,                 0.6885,                 1.4708,               0.008371,               0.008371,               0.008371
                    184,                0.71754,                0.86029,                 1.2362,                0.79335,                0.81002,                0.84686,                0.67052,                 0.7771,                 0.6884,                 1.4708,               0.008362,               0.008362,               0.008362
                    185,                0.72159,                0.84776,                 1.2353,                0.79331,                0.81074,                0.84682,                0.67072,                 0.7771,                0.68828,                 1.4709,               0.008353,               0.008353,               0.008353
                    186,                0.72638,                0.85542,                 1.2406,                0.79223,                0.81182,                0.84683,                0.67079,                0.77719,                0.68818,                 1.4708,               0.008344,               0.008344,               0.008344
                    187,                0.71939,                0.84874,                 1.2355,                0.79127,                0.81165,                0.84682,                  0.671,                0.77711,                0.68859,                 1.4707,               0.008335,               0.008335,               0.008335
                    188,                0.72389,                0.85482,                 1.2371,                0.79022,                0.81341,                0.84669,                0.67075,                0.77712,                0.68853,                 1.4707,               0.008326,               0.008326,               0.008326
                    189,                0.72363,                0.86763,                 1.2374,                0.79212,                0.81237,                0.84677,                0.67118,                0.77708,                0.68844,                 1.4707,               0.008317,               0.008317,               0.008317
                    190,                0.72522,                0.86659,                 1.2372,                0.79299,                0.81303,                0.84694,                0.67119,                0.77714,                0.68841,                 1.4708,               0.008308,               0.008308,               0.008308
                    191,                0.72262,                0.86158,                  1.236,                0.78968,                0.81577,                0.84688,                0.67058,                0.77736,                0.68795,                 1.4709,               0.008299,               0.008299,               0.008299
                    192,                  0.729,                0.85934,                 1.2419,                0.79245,                0.81436,                 0.8472,                0.67096,                0.77749,                 0.6876,                 1.4711,                0.00829,                0.00829,                0.00829
                    193,                0.73049,                0.87155,                 1.2396,                0.79157,                0.81512,                0.84717,                0.67094,                 0.7776,                0.68714,                 1.4711,               0.008281,               0.008281,               0.008281
                    194,                0.72946,                0.86135,                 1.2387,                0.79059,                0.81525,                0.84698,                0.67109,                0.77759,                0.68685,                 1.4712,               0.008272,               0.008272,               0.008272
                    195,                0.72597,                0.86412,                 1.2405,                0.78814,                0.81559,                0.84721,                0.67097,                0.77761,                0.68673,                 1.4711,               0.008263,               0.008263,               0.008263
                    196,                0.72802,                0.86477,                 1.2431,                 0.7878,                0.81567,                0.84717,                 0.6707,                0.77768,                0.68659,                  1.471,               0.008254,               0.008254,               0.008254
                    197,                 0.7323,                0.86455,                  1.246,                0.79253,                0.81423,                0.84719,                0.67089,                0.77756,                0.68676,                 1.4709,               0.008245,               0.008245,               0.008245
                    198,                0.72968,                0.86488,                 1.2364,                 0.7934,                0.81291,                0.84737,                0.67075,                0.77752,                0.68667,                 1.4707,               0.008236,               0.008236,               0.008236
                    199,                0.72181,                0.85333,                 1.2344,                0.79232,                0.81326,                0.84705,                0.67081,                 0.7774,                0.68658,                 1.4706,               0.008227,               0.008227,               0.008227
                    200,                0.72665,                  0.865,                 1.2431,                0.79489,                0.81143,                 0.8472,                0.67069,                0.77737,                0.68645,                 1.4705,               0.008218,               0.008218,               0.008218
                    201,                 0.7289,                0.85597,                 1.2416,                0.79386,                0.81251,                0.84716,                0.67086,                0.77758,                 0.6864,                 1.4706,               0.008209,               0.008209,               0.008209
                    202,                0.72238,                 0.8491,                 1.2368,                0.79113,                0.81371,                  0.847,                 0.6709,                0.77776,                0.68643,                  1.471,                 0.0082,                 0.0082,                 0.0082
                    203,                0.72913,                0.85741,                 1.2411,                0.79145,                0.81316,                0.84732,                0.67101,                0.77783,                0.68639,                 1.4712,               0.008191,               0.008191,               0.008191
                    204,                0.71999,                0.85403,                 1.2325,                0.79191,                0.81336,                 0.8473,                0.67098,                0.77771,                0.68622,                  1.471,               0.008182,               0.008182,               0.008182
                    205,                0.72491,                0.85505,                 1.2376,                 0.7921,                0.81336,                0.84718,                0.67067,                0.77765,                 0.6858,                 1.4709,               0.008173,               0.008173,               0.008173
                    206,                0.72687,                 0.8432,                 1.2413,                0.79304,                0.81328,                0.84731,                0.67121,                0.77754,                0.68558,                 1.4707,               0.008164,               0.008164,               0.008164
                    207,                0.71385,                0.83968,                 1.2273,                0.79268,                0.81324,                0.84734,                0.67097,                0.77749,                 0.6853,                 1.4707,               0.008155,               0.008155,               0.008155
                    208,                0.72216,                0.84725,                  1.239,                0.78985,                0.81498,                0.84777,                0.67131,                0.77744,                0.68526,                 1.4705,               0.008146,               0.008146,               0.008146
                    209,                0.72642,                0.86079,                 1.2411,                0.78954,                0.81516,                0.84797,                0.67183,                0.77737,                0.68516,                 1.4702,               0.008137,               0.008137,               0.008137
                    210,                 0.7154,                0.83341,                 1.2296,                0.79115,                0.81481,                0.84808,                0.67167,                0.77736,                0.68538,                 1.4702,               0.008128,               0.008128,               0.008128
                    211,                0.72128,                0.83498,                 1.2358,                0.78911,                0.81503,                0.84827,                 0.6716,                0.77739,                 0.6855,                 1.4701,               0.008119,               0.008119,               0.008119
                    212,                0.72489,                0.84694,                 1.2387,                 0.7898,                0.81476,                0.84791,                0.67122,                 0.7775,                0.68544,                 1.4702,                0.00811,                0.00811,                0.00811
                    213,                0.72002,                0.84215,                 1.2358,                0.79071,                0.81419,                0.84824,                0.67123,                0.77728,                0.68548,                 1.4699,               0.008101,               0.008101,               0.008101
                    214,                0.72488,                0.83263,                   1.24,                0.78963,                0.81393,                0.84835,                0.67202,                 0.7772,                0.68536,                   1.47,               0.008092,               0.008092,               0.008092
                    215,                0.72531,                0.85647,                 1.2381,                0.78945,                0.81408,                0.84819,                0.67169,                0.77732,                0.68525,                 1.4701,               0.008083,               0.008083,               0.008083
                    216,                0.72074,                0.84663,                 1.2368,                0.78736,                0.81511,                0.84825,                0.67172,                0.77738,                0.68529,                 1.4703,               0.008074,               0.008074,               0.008074
                    217,                0.71775,                0.83836,                 1.2324,                0.78623,                0.81555,                0.84852,                0.67228,                0.77751,                0.68508,                 1.4704,               0.008065,               0.008065,               0.008065
                    218,                0.72311,                0.83875,                 1.2348,                0.78946,                0.81443,                0.84812,                0.67226,                0.77755,                0.68494,                 1.4704,               0.008056,               0.008056,               0.008056
                    219,                0.71104,                0.84178,                 1.2262,                0.78983,                0.81457,                0.84825,                 0.6718,                0.77742,                0.68497,                 1.4699,               0.008047,               0.008047,               0.008047
                    220,                0.72009,                0.83768,                 1.2402,                0.79002,                0.81458,                0.84859,                 0.6719,                0.77755,                0.68514,                   1.47,               0.008038,               0.008038,               0.008038
                    221,                0.71146,                0.82709,                 1.2283,                  0.789,                0.81377,                0.84866,                0.67196,                0.77764,                0.68557,                 1.4701,               0.008029,               0.008029,               0.008029
                    222,                0.71892,                0.83436,                 1.2336,                0.78892,                0.81384,                0.84843,                0.67183,                0.77751,                0.68558,                 1.4697,                0.00802,                0.00802,                0.00802
                    223,                0.72427,                0.83161,                 1.2375,                0.78779,                0.81361,                0.84857,                0.67169,                0.77772,                0.68561,                   1.47,               0.008011,               0.008011,               0.008011
                    224,                0.71436,                0.83062,                  1.233,                0.78849,                0.81389,                0.84838,                0.67147,                0.77772,                0.68571,                 1.4698,               0.008002,               0.008002,               0.008002
                    225,                0.72195,                0.83025,                 1.2346,                0.78891,                0.81458,                 0.8485,                0.67155,                 0.7777,                0.68548,                 1.4697,               0.007993,               0.007993,               0.007993
                    226,                0.71712,                0.82377,                 1.2298,                0.78871,                0.81443,                0.84853,                0.67189,                0.77773,                0.68536,                 1.4697,               0.007984,               0.007984,               0.007984
                    227,                0.72004,                0.82785,                  1.232,                0.79002,                0.81531,                0.84884,                0.67195,                0.77765,                0.68521,                 1.4695,               0.007975,               0.007975,               0.007975
                    228,                0.71495,                0.82225,                 1.2312,                0.78936,                0.81478,                0.84866,                0.67161,                0.77763,                0.68518,                 1.4693,               0.007966,               0.007966,               0.007966
                    229,                0.71484,                0.82042,                 1.2296,                0.78918,                0.81528,                0.84876,                0.67177,                0.77759,                0.68477,                 1.4692,               0.007957,               0.007957,               0.007957
                    230,                0.71784,                0.82425,                 1.2338,                0.78975,                 0.8146,                0.84904,                0.67205,                0.77752,                 0.6849,                 1.4692,               0.007948,               0.007948,               0.007948
                    231,                0.71263,                0.82102,                 1.2284,                0.78998,                0.81319,                0.84952,                0.67213,                 0.7774,                0.68453,                 1.4691,               0.007939,               0.007939,               0.007939
                    232,                0.71331,                0.81782,                 1.2287,                0.79009,                0.81412,                0.84919,                0.67182,                0.77732,                0.68436,                 1.4689,                0.00793,                0.00793,                0.00793
                    233,                0.70916,                0.80737,                  1.227,                0.79053,                0.81366,                0.84917,                0.67169,                 0.7773,                0.68455,                  1.469,               0.007921,               0.007921,               0.007921
                    234,                0.71262,                0.82542,                 1.2278,                0.79104,                0.81433,                0.84903,                0.67179,                0.77722,                0.68485,                 1.4689,               0.007912,               0.007912,               0.007912
                    235,                0.71462,                0.81317,                 1.2286,                0.79252,                 0.8115,                0.84887,                0.67197,                0.77721,                0.68478,                 1.4688,               0.007903,               0.007903,               0.007903
                    236,                0.71204,                0.81649,                 1.2293,                0.79186,                0.81145,                 0.8486,                0.67193,                0.77725,                0.68462,                 1.4689,               0.007894,               0.007894,               0.007894
                    237,                0.71001,                 0.8156,                 1.2252,                0.79205,                0.81354,                0.84863,                0.67219,                0.77723,                0.68458,                  1.469,               0.007885,               0.007885,               0.007885
                    238,                0.67854,                0.73887,                  1.205,                0.79255,                0.81149,                0.84895,                0.67196,                 0.7771,                0.68484,                 1.4689,               0.007876,               0.007876,               0.007876
                    239,                 0.6933,                0.77344,                 1.2139,                0.79285,                0.81205,                0.84878,                  0.672,                0.77722,                0.68493,                 1.4693,               0.007867,               0.007867,               0.007867
                    240,                0.69525,                0.80064,                  1.222,                0.79579,                0.81154,                0.84856,                0.67143,                0.77706,                0.68505,                 1.4692,               0.007858,               0.007858,               0.007858
                    241,                0.69309,                 0.7896,                  1.218,                0.79368,                0.81133,                0.84863,                0.67177,                0.77713,                0.68499,                 1.4693,               0.007849,               0.007849,               0.007849
                    242,                0.70228,                0.79932,                 1.2245,                0.79503,                 0.8104,                 0.8486,                0.67195,                0.77712,                0.68496,                 1.4694,                0.00784,                0.00784,                0.00784
                    243,                0.69483,                0.80674,                 1.2204,                0.79457,                0.81057,                 0.8485,                0.67187,                0.77741,                0.68517,                 1.4699,               0.007831,               0.007831,               0.007831
                    244,                0.70139,                 0.7961,                 1.2241,                0.79343,                0.81107,                 0.8485,                0.67175,                0.77738,                0.68554,                 1.4699,               0.007822,               0.007822,               0.007822
                    245,                0.70451,                0.81222,                 1.2263,                 0.7939,                0.81065,                0.84857,                 0.6717,                0.77731,                 0.6857,                 1.4701,               0.007813,               0.007813,               0.007813
                    246,                0.70082,                0.81865,                 1.2246,                0.79571,                0.80995,                0.84864,                0.67214,                0.77735,                0.68592,                 1.4702,               0.007804,               0.007804,               0.007804
                    247,                0.70392,                0.81362,                 1.2265,                0.79488,                0.81012,                0.84864,                0.67195,                0.77743,                0.68574,                 1.4704,               0.007795,               0.007795,               0.007795
                    248,                0.70472,                0.81771,                 1.2256,                0.79466,                 0.8106,                0.84859,                0.67207,                0.77754,                0.68615,                 1.4708,               0.007786,               0.007786,               0.007786
                    249,                0.70564,                0.82205,                 1.2285,                0.79535,                 0.8096,                0.84864,                0.67197,                0.77748,                0.68645,                 1.4708,               0.007777,               0.007777,               0.007777
                    250,                   0.71,                0.81599,                  1.228,                0.79308,                0.81111,                0.84858,                 0.6719,                0.77747,                0.68634,                 1.4708,               0.007768,               0.007768,               0.007768
                    251,                0.71143,                0.81763,                 1.2298,                0.79275,                0.81166,                 0.8486,                0.67212,                0.77744,                0.68653,                 1.4707,               0.007759,               0.007759,               0.007759
                    252,                0.70784,                0.80966,                 1.2278,                0.79172,                0.81195,                0.84861,                0.67258,                0.77747,                0.68665,                 1.4708,                0.00775,                0.00775,                0.00775
                    253,                0.67348,                0.72781,                 1.2024,                0.79299,                0.81118,                0.84856,                0.67246,                0.77736,                0.68673,                 1.4707,               0.007741,               0.007741,               0.007741
                    254,                0.68636,                0.75825,                 1.2088,                0.79278,                0.81166,                0.84857,                0.67216,                0.77733,                0.68693,                 1.4709,               0.007732,               0.007732,               0.007732
                    255,                0.69227,                0.78635,                 1.2198,                0.79595,                0.80844,                0.84864,                0.67195,                0.77733,                0.68703,                  1.471,               0.007723,               0.007723,               0.007723
                    256,                0.68952,                0.78124,                 1.2149,                0.79116,                0.81456,                0.84865,                0.67218,                0.77751,                0.68686,                 1.4713,               0.007714,               0.007714,               0.007714
                    257,                0.69868,                0.78905,                 1.2224,                0.79097,                0.81463,                0.84848,                0.67203,                 0.7775,                0.68687,                 1.4713,               0.007705,               0.007705,               0.007705
                    258,                0.69301,                0.79949,                 1.2179,                0.79088,                0.81502,                0.84852,                0.67176,                0.77751,                0.68718,                 1.4714,               0.007696,               0.007696,               0.007696
                    259,                 0.6992,                0.78881,                 1.2218,                0.79893,                0.80653,                 0.8484,                0.67174,                0.77762,                0.68724,                 1.4716,               0.007687,               0.007687,               0.007687
                    260,                0.70415,                0.80301,                 1.2244,                0.79902,                 0.8067,                0.84787,                0.67141,                0.77753,                0.68745,                 1.4717,               0.007678,               0.007678,               0.007678
                    261,                0.69937,                0.81174,                 1.2227,                0.79917,                0.80657,                0.84789,                0.67122,                0.77763,                0.68749,                 1.4719,               0.007669,               0.007669,               0.007669
                    262,                0.70197,                0.80754,                 1.2239,                0.79973,                0.80634,                0.84805,                0.67154,                 0.7776,                 0.6877,                 1.4718,                0.00766,                0.00766,                0.00766
                    263,                0.70407,                0.81608,                 1.2256,                0.79991,                0.80622,                0.84815,                0.67168,                0.77772,                0.68814,                  1.472,               0.007651,               0.007651,               0.007651
                    264,                0.70286,                0.82162,                 1.2262,                0.79955,                0.80733,                0.84803,                0.67153,                0.77767,                0.68861,                  1.472,               0.007642,               0.007642,               0.007642
                    265,                0.70788,                0.81034,                 1.2244,                0.79974,                 0.8067,                0.84816,                0.67166,                0.77763,                0.68895,                 1.4721,               0.007633,               0.007633,               0.007633
                    266,                0.71278,                0.81653,                 1.2311,                0.79871,                0.80717,                0.84852,                0.67176,                0.77763,                0.68916,                 1.4722,               0.007624,               0.007624,               0.007624
                    267,                0.70329,                  0.805,                 1.2242,                0.79905,                0.80601,                0.84777,                 0.6716,                 0.7777,                0.68871,                 1.4723,               0.007615,               0.007615,               0.007615
                    268,                0.71003,                  0.814,                 1.2272,                0.79964,                0.80797,                0.84785,                0.67158,                0.77769,                0.68841,                 1.4723,               0.007606,               0.007606,               0.007606
                    269,                0.71171,                0.82528,                 1.2299,                0.79878,                0.80728,                0.84773,                0.67137,                0.77762,                0.68853,                 1.4722,               0.007597,               0.007597,               0.007597
                    270,                0.71246,                0.82395,                 1.2292,                0.79857,                0.80691,                0.84775,                0.67148,                0.77751,                0.68845,                 1.4722,               0.007588,               0.007588,               0.007588
                    271,                0.70703,                0.82032,                  1.226,                0.79906,                0.80611,                0.84767,                0.67155,                0.77773,                 0.6884,                 1.4724,               0.007579,               0.007579,               0.007579
                    272,                0.71666,                  0.819,                 1.2322,                0.79773,                0.80645,                0.84761,                0.67122,                0.77779,                0.68846,                 1.4726,                0.00757,                0.00757,                0.00757
                    273,                0.71537,                0.82779,                 1.2289,                0.79823,                0.80652,                0.84783,                0.67158,                0.77773,                0.68862,                 1.4725,               0.007561,               0.007561,               0.007561
                    274,                 0.7144,                0.82156,                 1.2283,                0.79656,                0.80733,                0.84776,                0.67157,                0.77785,                0.68846,                 1.4728,               0.007552,               0.007552,               0.007552
                    275,                0.71282,                0.82586,                 1.2295,                0.79755,                 0.8071,                0.84776,                0.67193,                0.77793,                0.68828,                 1.4728,               0.007543,               0.007543,               0.007543
                    276,                0.71465,                0.82188,                 1.2344,                0.79725,                0.80714,                0.84785,                0.67161,                  0.778,                0.68816,                 1.4728,               0.007534,               0.007534,               0.007534
                    277,                0.71712,                0.82452,                 1.2357,                0.79701,                0.80677,                0.84784,                0.67159,                0.77804,                0.68813,                 1.4729,               0.007525,               0.007525,               0.007525
                    278,                0.71311,                0.82594,                 1.2247,                0.79634,                0.80785,                0.84783,                0.67169,                0.77795,                 0.6883,                 1.4729,               0.007516,               0.007516,               0.007516
                    279,                0.71067,                0.81799,                 1.2268,                0.79641,                0.80671,                0.84769,                0.67131,                0.77797,                 0.6887,                 1.4729,               0.007507,               0.007507,               0.007507
                    280,                0.66425,                0.70828,                  1.196,                0.79597,                0.80786,                0.84749,                0.67108,                0.77794,                0.68872,                 1.4729,               0.007498,               0.007498,               0.007498
                    281,                 0.6795,                0.74382,                 1.2034,                 0.7963,                0.80781,                0.84773,                0.67153,                  0.778,                0.68871,                 1.4733,               0.007489,               0.007489,               0.007489
                    282,                0.68615,                0.76935,                 1.2157,                0.79731,                0.80618,                0.84789,                0.67175,                0.77789,                0.68906,                 1.4733,                0.00748,                0.00748,                0.00748
                    283,                0.68431,                0.76902,                 1.2122,                0.79765,                0.80681,                0.84772,                0.67129,                0.77793,                0.68968,                 1.4733,               0.007471,               0.007471,               0.007471
                    284,                0.69313,                0.77404,                 1.2177,                0.79665,                0.80682,                0.84777,                0.67138,                 0.7779,                0.68981,                 1.4734,               0.007462,               0.007462,               0.007462
                    285,                0.68652,                0.78393,                 1.2145,                0.79697,                0.80794,                0.84751,                0.67167,                0.77786,                 0.6902,                 1.4734,               0.007453,               0.007453,               0.007453
                    286,                0.69188,                0.77645,                 1.2174,                0.79692,                0.80796,                0.84741,                 0.6718,                0.77787,                0.69011,                 1.4734,               0.007444,               0.007444,               0.007444
                    287,                0.69657,                 0.7859,                 1.2196,                0.79725,                0.80671,                0.84728,                0.67163,                0.77785,                0.69013,                 1.4736,               0.007435,               0.007435,               0.007435
                    288,                0.69404,                0.80383,                 1.2193,                0.79802,                0.80567,                0.84751,                0.67125,                  0.778,                0.69002,                 1.4738,               0.007426,               0.007426,               0.007426
                    289,                0.69762,                0.78885,                 1.2217,                0.79955,                0.80471,                0.84753,                0.67163,                 0.7781,                0.68985,                 1.4741,               0.007417,               0.007417,               0.007417
                    290,                0.69967,                0.80441,                 1.2221,                0.80003,                0.80477,                0.84752,                0.67143,                0.77822,                 0.6901,                 1.4743,               0.007408,               0.007408,               0.007408
                    291,                0.69823,                0.81286,                 1.2239,                0.79984,                0.80453,                0.84743,                0.67135,                0.77821,                   0.69,                 1.4744,               0.007399,               0.007399,               0.007399
                    292,                0.70337,                0.79758,                 1.2225,                0.80094,                0.80439,                0.84741,                0.67151,                0.77826,                0.68986,                 1.4744,                0.00739,                0.00739,                0.00739
                    293,                0.65865,                0.69573,                 1.1923,                0.80128,                0.80465,                0.84751,                 0.6714,                0.77817,                0.69026,                 1.4744,               0.007381,               0.007381,               0.007381
                    294,                0.67554,                0.73223,                 1.2018,                0.80076,                0.80455,                0.84737,                0.67152,                0.77815,                0.69064,                 1.4747,               0.007372,               0.007372,               0.007372
                    295,                0.68018,                0.76316,                 1.2116,                0.80032,                0.80473,                0.84739,                0.67178,                0.77815,                0.69111,                 1.4748,               0.007363,               0.007363,               0.007363
                    296,                0.67875,                0.75817,                 1.2089,                0.80026,                0.80456,                0.84703,                0.67085,                0.77821,                0.69144,                 1.4749,               0.007354,               0.007354,               0.007354
                    297,                0.69052,                0.76592,                 1.2165,                0.80004,                0.80458,                0.84681,                0.67115,                0.77834,                0.69149,                 1.4751,               0.007345,               0.007345,               0.007345
                    298,                0.68566,                0.78125,                 1.2135,                0.79985,                0.80417,                0.84668,                0.67098,                0.77834,                0.69156,                 1.4752,               0.007336,               0.007336,               0.007336
                    299,                0.68761,                0.77032,                 1.2152,                0.80029,                0.80411,                0.84663,                0.67078,                0.77843,                0.69167,                 1.4754,               0.007327,               0.007327,               0.007327
                    300,                0.69345,                0.78307,                  1.218,                0.80019,                0.80396,                0.84653,                0.67063,                0.77858,                0.69164,                 1.4755,               0.007318,               0.007318,               0.007318
                    301,                0.69079,                0.79962,                 1.2178,                0.80037,                  0.804,                0.84652,                0.67049,                0.77866,                0.69178,                 1.4757,               0.007309,               0.007309,               0.007309
                    302,                 0.6973,                0.79258,                 1.2219,                0.80052,                0.80343,                0.84649,                0.67006,                0.77877,                0.69192,                 1.4758,                 0.0073,                 0.0073,                 0.0073
                    303,                0.69743,                0.80363,                 1.2212,                0.80027,                0.80427,                0.84645,                0.67053,                0.77881,                0.69215,                 1.4759,               0.007291,               0.007291,               0.007291
                    304,                0.69736,                0.80771,                 1.2223,                0.80005,                0.80365,                0.84633,                0.67056,                0.77877,                0.69206,                 1.4758,               0.007282,               0.007282,               0.007282
                    305,                 0.6989,                0.79057,                 1.2202,                0.79946,                0.80342,                0.84624,                0.67039,                0.77889,                 0.6922,                 1.4759,               0.007273,               0.007273,               0.007273
                    306,                 0.7065,                0.80239,                 1.2275,                0.79767,                0.80377,                0.84644,                0.67026,                0.77891,                0.69222,                  1.476,               0.007264,               0.007264,               0.007264
                    307,                0.69998,                0.79556,                 1.2208,                0.79745,                0.80346,                0.84603,                0.67019,                0.77888,                0.69211,                 1.4759,               0.007255,               0.007255,               0.007255
                    308,                0.70512,                0.80007,                 1.2237,                 0.7992,                0.80315,                0.84623,                0.67058,                0.77889,                0.69206,                  1.476,               0.007246,               0.007246,               0.007246
                    309,                 0.7065,                0.81521,                  1.226,                0.79803,                0.80317,                0.84604,                0.67037,                 0.7789,                0.69191,                  1.476,               0.007237,               0.007237,               0.007237
                    310,                0.70728,                0.81565,                 1.2248,                0.79889,                0.80219,                0.84625,                0.67059,                0.77892,                0.69196,                  1.476,               0.007228,               0.007228,               0.007228
                    311,                0.70559,                0.81209,                 1.2248,                0.79879,                0.80153,                0.84586,                0.67017,                0.77892,                0.69202,                 1.4759,               0.007219,               0.007219,               0.007219
                    312,                0.71057,                0.80612,                 1.2283,                0.79918,                0.80193,                 0.8459,                0.67019,                0.77895,                0.69205,                 1.4759,                0.00721,                0.00721,                0.00721
                    313,                0.71162,                0.81961,                 1.2267,                0.79617,                0.80285,                0.84609,                0.67064,                0.77897,                0.69202,                 1.4759,               0.007201,               0.007201,               0.007201
                    314,                0.70862,                 0.8164,                 1.2243,                0.79579,                 0.8027,                0.84615,                0.67075,                0.77896,                0.69184,                 1.4759,               0.007192,               0.007192,               0.007192
                    315,                 0.7079,                0.81526,                 1.2269,                0.79588,                0.80337,                0.84634,                0.67091,                0.77895,                0.69177,                 1.4758,               0.007183,               0.007183,               0.007183
                    316,                0.70961,                0.81266,                 1.2308,                0.79658,                0.80406,                0.84626,                0.67086,                  0.779,                 0.6919,                 1.4758,               0.007174,               0.007174,               0.007174
                    317,                0.71345,                 0.8135,                 1.2317,                0.79606,                0.80402,                 0.8464,                0.67082,                0.77896,                0.69145,                 1.4757,               0.007165,               0.007165,               0.007165
                    318,                0.70889,                0.81267,                 1.2215,                0.79584,                0.80363,                0.84626,                0.67066,                0.77908,                0.69157,                 1.4758,               0.007156,               0.007156,               0.007156
                    319,                 0.7066,                0.80344,                 1.2235,                0.79659,                 0.8045,                0.84647,                0.67062,                0.77892,                0.69163,                 1.4756,               0.007147,               0.007147,               0.007147
                    320,                0.70748,                0.82044,                 1.2303,                0.79725,                0.80372,                0.84692,                0.67098,                  0.779,                0.69154,                 1.4756,               0.007138,               0.007138,               0.007138
                    321,                 0.7108,                0.80805,                 1.2286,                0.79722,                 0.8042,                0.84706,                0.67113,                0.77904,                0.69156,                 1.4756,               0.007129,               0.007129,               0.007129
                    322,                0.70589,                0.80186,                 1.2246,                0.79793,                0.80332,                0.84691,                0.67157,                0.77909,                0.69169,                 1.4758,                0.00712,                0.00712,                0.00712
                    323,                0.70976,                0.81554,                 1.2277,                0.79812,                0.80246,                0.84687,                0.67146,                0.77911,                0.69158,                 1.4758,               0.007111,               0.007111,               0.007111
